61481;OK;0.150
40071;OK;0.060
32543;OK;0.049
32635;OK;0.049
47885;OK;0.071
92122;OK;0.154
1675;OK;0.003
37182;OK;0.055
28554;OK;0.043
42310;OK;0.063
28248;OK;0.042
71861;OK;0.108
84531;OK;0.126
12796;OK;0.019
63350;OK;0.094
4069;OK;0.006
11273;OK;0.017
28438;OK;0.043
91900;OK;0.136
52859;OK;0.078
6400;OK;0.011
52339;OK;0.079
22776;OK;0.034
25803;OK;0.039
22794;OK;0.034
25079;OK;0.038
35699;OK;0.054
90090;OK;0.134
31496;OK;0.046
54627;OK;0.081
34958;OK;0.052
18098;OK;0.027
33168;OK;0.049
50402;OK;0.075
31739;OK;0.047
67971;OK;0.101
5744;OK;0.009
89511;OK;0.133
16699;OK;0.027
10497;OK;0.016
57708;OK;0.085
40311;OK;0.061
7174;OK;0.011
10934;OK;0.016
1382;OK;0.002
72022;OK;0.107
62840;OK;0.093
26573;OK;0.041
37378;OK;0.056
94207;OK;0.140
7406;OK;0.012
14186;OK;0.021
42685;OK;0.063
87773;OK;0.131
76796;OK;0.114
25271;OK;0.037
24102;OK;0.037
12938;OK;0.020
31380;OK;0.047
84940;OK;0.126
38336;OK;0.057
7302;OK;0.011
99761;OK;0.152
44106;OK;0.065
8249;OK;0.012
13179;OK;0.020
269;OK;0.000
6759;OK;0.011
20529;OK;0.031
4108;OK;0.006
2386;OK;0.004
61229;OK;0.090
8680;OK;0.013
79484;OK;0.118
51954;OK;0.077
21598;OK;0.032
65725;OK;0.098
35504;OK;0.053
69260;OK;0.103
91856;OK;0.135
41542;OK;0.061
38337;OK;0.057
87669;OK;0.130
24288;OK;0.036
22489;OK;0.033
57032;OK;0.085
54017;OK;0.082
31062;OK;0.046
79994;OK;0.119
84208;OK;0.125
86147;OK;0.127
59933;OK;0.089
87502;OK;0.130
4131;OK;0.006
2607;OK;0.004
41951;OK;0.063
54455;OK;0.081
32944;OK;0.049
34585;OK;0.053
87597;OK;0.130
45451;OK;0.067
4415;OK;0.008
15968;OK;0.025
14209;OK;0.021
80184;OK;0.119
10415;OK;0.015
74445;OK;0.111
17536;OK;0.026
3557;OK;0.006
49201;OK;0.073
10339;OK;0.016
36647;OK;0.055
32077;OK;0.048
99570;OK;0.147
37509;OK;0.055
24357;OK;0.036
48272;OK;0.072
3095;OK;0.005
1620;OK;0.003
18467;OK;0.027
12110;OK;0.019
73562;OK;0.117
88508;OK;0.138
14001;OK;0.021
64889;OK;0.096
50247;OK;0.075
79267;OK;0.118
83494;OK;0.124
60233;OK;0.089
71929;OK;0.107
46893;OK;0.071
45540;OK;0.068
86632;OK;0.128
37449;OK;0.056
93207;OK;0.138
19146;OK;0.029
94745;OK;0.140
28643;OK;0.043
67211;OK;0.100
94568;OK;0.140
87743;OK;0.130
18334;OK;0.028
1319;OK;0.003
50414;OK;0.074
84978;OK;0.126
46653;OK;0.069
4844;OK;0.008
54766;OK;0.081
12785;OK;0.019
68652;OK;0.102
63665;OK;0.094
33027;OK;0.049
22894;OK;0.039
35441;OK;0.053
79242;OK;0.118
13074;OK;0.019
66935;OK;0.099
30020;OK;0.045
60367;OK;0.090
39230;OK;0.058
62916;OK;0.094
89049;OK;0.132
77160;OK;0.117
64218;OK;0.098
