61481;OK;0.029
40071;OK;0.215
32543;OK;0.022
32635;OK;0.046
47885;OK;0.082
92122;OK;0.075
1675;OK;0.093
37182;OK;0.138
28554;OK;0.145
42310;OK;0.045
28248;OK;0.085
71861;OK;0.083
84531;OK;0.090
12796;OK;0.121
63350;OK;0.096
4069;OK;0.092
11273;OK;0.117
28438;OK;0.000
91900;OK;0.133
52859;OK;0.147
6400;OK;0.151
52339;OK;0.004
22776;OK;0.058
25803;OK;0.029
22794;OK;0.110
25079;OK;0.066
35699;OK;0.096
90090;OK;0.116
31496;OK;0.063
54627;OK;0.044
34958;OK;0.065
18098;OK;0.042
33168;OK;0.086
50402;OK;0.129
31739;OK;0.051
67971;OK;0.036
5744;OK;0.108
89511;OK;0.113
16699;OK;0.074
10497;OK;0.093
57708;OK;0.029
40311;OK;0.127
7174;OK;0.085
10934;OK;0.118
1382;OK;0.080
72022;OK;0.066
62840;OK;0.009
26573;OK;0.044
37378;OK;0.031
94207;OK;0.065
7406;OK;0.017
14186;OK;0.040
42685;OK;0.137
87773;OK;0.008
76796;OK;0.137
25271;OK;0.131
24102;OK;0.003
12938;OK;0.038
31380;OK;0.034
84940;OK;0.105
38336;OK;0.060
7302;OK;0.019
99761;OK;0.132
44106;OK;0.051
8249;OK;0.128
13179;OK;0.120
269;OK;0.043
6759;OK;0.143
20529;OK;0.003
4108;OK;0.060
2386;OK;0.044
61229;OK;0.076
8680;OK;0.045
79484;OK;0.081
51954;OK;0.127
21598;OK;0.142
65725;OK;0.077
35504;OK;0.066
69260;OK;0.021
91856;OK;0.120
41542;OK;0.019
38337;OK;0.104
87669;OK;0.114
24288;OK;0.123
22489;OK;0.120
57032;OK;0.137
54017;OK;0.133
31062;OK;0.133
79994;OK;0.091
84208;OK;0.106
86147;OK;0.133
59933;OK;0.132
87502;OK;0.045
4131;OK;0.108
2607;OK;0.132
41951;OK;0.003
54455;OK;0.015
32944;OK;0.035
34585;OK;0.004
87597;OK;0.003
45451;OK;0.026
4415;OK;0.006
15968;OK;0.094
14209;OK;0.017
80184;OK;0.129
10415;OK;0.118
74445;OK;0.105
17536;OK;0.118
3557;OK;0.121
49201;OK;0.036
10339;OK;0.066
36647;OK;0.129
32077;OK;0.023
99570;OK;0.121
37509;OK;0.119
24357;OK;0.131
48272;OK;0.026
3095;OK;0.123
1620;OK;0.001
18467;OK;0.096
12110;OK;0.132
73562;OK;0.138
88508;OK;0.005
14001;OK;0.112
64889;OK;0.102
50247;OK;0.004
79267;OK;0.137
83494;OK;0.015
60233;OK;0.142
71929;OK;0.104
46893;OK;0.094
45540;OK;0.082
86632;OK;0.015
37449;OK;0.145
93207;OK;0.008
19146;OK;0.004
94745;OK;0.047
28643;OK;0.005
67211;OK;0.015
94568;OK;0.022
87743;OK;0.100
18334;OK;0.117
1319;OK;0.000
50414;OK;0.128
84978;OK;0.095
46653;OK;0.151
4844;OK;0.006
54766;OK;0.065
12785;OK;0.015
68652;OK;0.016
63665;OK;0.138
33027;OK;0.080
22894;OK;0.120
35441;OK;0.051
79242;OK;0.045
13074;OK;0.139
66935;OK;0.114
30020;OK;0.098
60367;OK;0.132
39230;OK;0.120
62916;OK;0.011
89049;OK;0.073
77160;OK;0.124
64218;OK;0.116
40002;OK;0.046
19737;OK;0.105
70170;OK;0.103
9580;OK;0.012
36005;OK;0.016
589;OK;0.078
5978;OK;0.099
18651;OK;0.002
39715;OK;0.013
66558;OK;0.041
12888;OK;0.040
23239;OK;0.022
62449;OK;0.079
39458;OK;0.087
67055;OK;0.053
57911;OK;0.022
33820;OK;0.024
93564;OK;0.052
99195;OK;0.094
41336;OK;0.128
53823;OK;0.089
78711;OK;0.116
87614;OK;0.092
6208;OK;0.049
15161;OK;0.139
32290;OK;0.111
35165;OK;0.120
9009;OK;0.011
8209;OK;0.113
14054;OK;0.063
47219;OK;0.084
6056;OK;0.069
59233;OK;0.049
22764;OK;0.029
96255;OK;0.155
74300;OK;0.072
92279;OK;0.037
3462;OK;0.062
64104;OK;0.067
9775;OK;0.123
13108;OK;0.137
84851;OK;0.111
25563;OK;0.043
28043;OK;0.048
84162;OK;0.070
91057;OK;0.076
43861;OK;0.010
26924;OK;0.063
37925;OK;0.020
43894;OK;0.097
31673;OK;0.029
63700;OK;0.143
85271;OK;0.066
18428;OK;0.058
39764;OK;0.137
35322;OK;0.120
11991;OK;0.012
66721;OK;0.054
10423;OK;0.009
6998;OK;0.121
11053;OK;0.086
29556;OK;0.083
67310;OK;0.109
48415;OK;0.108
59440;OK;0.022
92305;OK;0.016
35707;OK;0.016
71209;OK;0.141
81792;OK;0.140
44272;OK;0.003
24497;OK;0.147
82845;OK;0.093
38636;OK;0.041
10565;OK;0.052
6560;OK;0.114
7464;OK;0.045
54491;OK;0.117
9452;OK;0.059
57348;OK;0.019
94391;OK;0.064
65290;OK;0.040
82777;OK;0.038
49902;OK;0.130
78394;OK;0.027
25184;OK;0.121
62097;OK;0.074
51519;OK;0.019
24620;OK;0.135
66900;OK;0.063
95744;OK;0.100
88837;OK;0.008
89275;OK;0.067
60676;OK;0.022
22778;OK;0.004
14805;OK;0.083
41197;OK;0.107
85233;OK;0.125
1994;OK;0.097
81114;OK;0.091
20332;OK;0.012
62553;OK;0.097
8923;OK;0.107
93499;OK;0.111
3945;OK;0.087
8296;OK;0.034
87969;OK;0.077
25820;OK;0.008
14291;OK;0.060
22598;OK;0.114
24780;OK;0.089
18114;OK;0.066
32085;OK;0.006
13148;OK;0.051
7913;OK;0.068
27837;OK;0.037
58538;OK;0.117
84141;OK;0.090
64704;OK;0.001
63780;OK;0.020
61814;OK;0.065
50361;OK;0.039
38288;OK;0.013
50130;OK;0.133
99815;OK;0.066
62124;OK;0.110
44769;OK;0.019
6888;OK;0.106
94289;OK;0.059
59115;OK;0.038
92204;OK;0.052
34096;OK;0.019
64920;OK;0.063
84244;OK;0.148
42695;OK;0.034
59910;OK;0.024
35321;OK;0.104
86895;OK;0.134
33459;OK;0.110
20883;OK;0.094
6292;OK;0.024
86250;OK;0.127
57663;OK;0.047
25892;OK;0.070
30622;OK;0.120
52089;OK;0.122
6209;OK;0.125
38240;OK;0.001
83516;OK;0.077
7759;OK;0.136
49419;OK;0.137
7546;OK;0.065
75712;OK;0.071
30383;OK;0.070
31165;OK;0.136
38962;OK;0.138
55926;OK;0.051
15459;OK;0.017
87797;OK;0.104
74826;OK;0.030
61099;OK;0.114
98684;OK;0.129
6072;OK;0.078
21817;OK;0.047
11472;OK;0.129
26117;OK;0.096
69767;OK;0.012
84618;OK;0.024
57727;OK;0.019
82178;OK;0.103
12877;OK;0.054
16633;OK;0.057
23483;OK;0.128
26182;OK;0.128
49519;OK;0.012
8193;OK;0.001
4993;OK;0.112
17514;OK;0.069
20022;OK;0.016
3472;OK;0.077
58034;OK;0.055
83544;OK;0.026
42440;OK;0.121
83527;OK;0.112
21021;OK;0.054
80745;OK;0.089
73002;OK;0.014
68615;OK;0.052
77846;OK;0.013
51130;OK;0.041
78667;OK;0.146
47908;OK;0.021
72092;OK;0.083
18929;OK;0.089
69002;OK;0.129
8133;OK;0.010
2896;OK;0.028
24195;OK;0.078
34151;OK;0.008
82031;OK;0.079
89114;OK;0.057
69482;OK;0.147
44976;OK;0.006
17919;OK;0.021
3456;OK;0.075
53128;OK;0.014
57556;OK;0.041
15461;OK;0.094
79695;OK;0.098
49064;OK;0.035
14927;OK;0.149
37310;OK;0.120
85098;OK;0.117
60990;OK;0.028
77;OK;0.128
46077;OK;0.056
68224;OK;0.037
93280;OK;0.040
47066;OK;0.097
92964;OK;0.079
14278;OK;0.023
50723;OK;0.027
10329;OK;0.047
80361;OK;0.143
78886;OK;0.090
51907;OK;0.053
6650;OK;0.084
41432;OK;0.093
95982;OK;0.042
97208;OK;0.074
54733;OK;0.110
88249;OK;0.043
16008;OK;0.096
84052;OK;0.041
64212;OK;0.113
18028;OK;0.067
33290;OK;0.110
84140;OK;0.144
88820;OK;0.055
17904;OK;0.023
74029;OK;0.150
60725;OK;0.146
49081;OK;0.108
87304;OK;0.105
42092;OK;0.041
55371;OK;0.115
10303;OK;0.056
2413;OK;0.144
6852;OK;0.120
20056;OK;0.052
69261;OK;0.013
56185;OK;0.086
14751;OK;0.008
