109;Error;0.000
202;Error;0.002
157;OK;0.001
502;Error;0.000
339;Error;0.002
635;OK;0.001
164;Error;0.001
87;Error;0.001
814;Error;0.001
650;Error;0.001
247;OK;0.001
281;OK;0.001
452;Error;0.002
40;Error;0.001
645;Error;0.002
607;OK;0.001
839;Error;0.001
11;Error;0.001
219;Error;0.001
667;Error;0.001
836;Error;0.001
154;Error;0.002
82;Error;0.001
198;Error;0.001
269;Error;0.002
870;Error;0.001
859;Error;0.000
524;Error;0.000
218;Error;0.001
776;OK;0.001
363;OK;0.000
570;Error;0.001
249;Error;0.000
334;Error;0.001
486;Error;0.001
579;Error;0.001
494;OK;0.001
238;Error;0.000
174;OK;0.001
325;Error;0.001
355;Error;0.001
700;Error;0.000
951;OK;0.001
747;OK;0.001
821;Error;0.001
788;Error;0.001
406;Error;0.001
22;Error;0.001
429;Error;0.001
240;Error;0.001
495;Error;0.001
316;Error;0.003
634;Error;0.001
675;OK;0.000
938;Error;0.001
566;OK;0.001
673;Error;0.000
145;OK;0.000
298;OK;0.001
532;Error;0.001
175;Error;0.001
485;Error;0.003
576;Error;0.001
102;Error;0.001
708;OK;0.001
680;OK;0.000
611;Error;0.001
319;OK;0.000
84;Error;0.001
863;Error;0.001
601;Error;0.000
368;Error;0.002
840;Error;0.000
900;Error;0.000
668;Error;0.001
754;OK;0.001
522;Error;0.000
132;Error;0.001
413;OK;0.002
288;Error;0.000
542;Error;0.000
374;Error;0.001
165;Error;0.001
761;OK;0.001
457;Error;0.000
422;Error;0.001
728;Error;0.001
907;Error;0.001
468;OK;0.002
820;Error;0.000
182;Error;0.001
726;Error;0.000
720;Error;0.000
265;Error;0.000
69;OK;0.000
397;Error;0.001
409;OK;0.002
537;Error;0.001
412;Error;0.002
758;Error;0.000
469;OK;0.000
181;Error;0.001
321;Error;0.001
309;Error;0.001
20;Error;0.000
211;OK;0.001
49;Error;0.001
760;Error;0.001
439;Error;0.002
505;OK;0.002
59;Error;0.001
751;OK;0.000
200;Error;0.002
424;Error;0.002
195;Error;0.002
444;OK;0.002
828;Error;0.001
62;Error;0.001
669;Error;0.002
714;Error;0.000
860;Error;0.001
920;Error;0.001
47;Error;0.002
251;Error;0.000
426;OK;0.001
643;Error;0.001
166;Error;0.001
300;OK;0.001
531;Error;0.001
945;OK;0.001
32;Error;0.001
892;Error;0.001
594;OK;0.002
183;OK;0.001
825;Error;0.001
511;Error;0.002
959;Error;0.002
491;Error;0.001
871;Error;0.000
616;Error;0.001
847;Error;0.001
158;Error;0.000
474;Error;0.000
541;Error;0.001
360;Error;0.001
343;Error;0.001
13;Error;0.001
987;Error;0.001
695;Error;0.001
841;Error;0.000
384;OK;0.000
41;Error;0.000
180;Error;0.000
964;Error;0.001
554;Error;0.002
124;OK;0.002
748;OK;0.001
599;Error;0.002
358;Error;0.002
862;Error;0.001
590;Error;0.001
681;OK;0.003
572;Error;0.002
932;OK;0.001
458;Error;0.002
315;Error;0.001
306;Error;0.001
893;Error;0.001
344;OK;0.001
276;Error;0.000
293;Error;0.001
854;OK;0.002
873;Error;0.000
612;Error;0.000
9;Error;0.002
982;Error;0.001
427;OK;0.001
605;Error;0.002
359;Error;0.002
794;Error;0.002
388;Error;0.001
651;Error;0.002
901;Error;0.001
744;Error;0.000
449;OK;0.002
285;OK;0.001
819;OK;0.000
361;Error;0.000
872;Error;0.001
997;Error;0.000
435;OK;0.000
279;Error;0.002
286;Error;0.000
971;Error;0.000
381;Error;0.001
99;Error;0.000
662;Error;0.002
338;Error;0.002
866;OK;0.001
407;Error;0.001
622;Error;0.001
493;Error;0.002
231;Error;0.002
549;OK;0.001
603;Error;0.001
273;OK;0.001
119;Error;0.001
589;OK;0.000
126;OK;0.001
73;Error;0.000
525;Error;0.001
648;Error;0.002
853;Error;0.001
324;Error;0.000
528;Error;0.002
952;Error;0.001
811;OK;0.001
848;Error;0.002
92;Error;0.001
89;Error;0.001
356;Error;0.001
577;OK;0.001
934;Error;0.002
451;Error;0.002
329;Error;0.001
333;Error;0.001
61;Error;0.001
591;Error;0.000
738;Error;0.000
719;Error;0.001
678;Error;0.001
991;OK;0.001
115;Error;0.001
8;Error;0.001
918;Error;0.002
602;Error;0.001
414;Error;0.002
905;OK;0.002
396;Error;0.002
988;Error;0.001
362;Error;0.001
36;OK;0.001
193;Error;0.001
742;Error;0.001
757;Error;0.002
911;Error;0.001
789;Error;0.001
463;Error;0.001
633;OK;0.001
830;Error;0.001
514;Error;0.001
375;Error;0.002
86;Error;0.001
320;Error;0.001
520;OK;0.000
508;Error;0.001
530;OK;0.001
965;Error;0.001
148;Error;0.001
644;Error;0.001
264;Error;0.001
640;Error;0.002
239;Error;0.000
927;Error;0.001
19;Error;0.001
341;OK;0.001
796;OK;0.001
581;Error;0.001
274;OK;0.000
636;Error;0.000
946;Error;0.002
655;OK;0.000
327;OK;0.001
984;Error;0.001
483;Error;0.000
246;Error;0.001
740;OK;0.001
179;Error;0.001
540;Error;0.001
516;Error;0.000
63;Error;0.001
352;Error;0.001
335;Error;0.001
118;OK;0.001
846;Error;0.001
571;Error;0.001
499;Error;0.002
209;Error;0.002
526;Error;0.001
123;Error;0.000
638;Error;0.001
479;Error;0.001
125;Error;0.001
771;OK;0.000
806;Error;0.001
112;Error;0.001
466;Error;0.002
268;OK;0.000
379;Error;0.001
143;OK;0.002
574;Error;0.001
470;Error;0.001
187;OK;0.001
51;OK;0.001
369;Error;0.001
691;Error;0.001
641;Error;0.003
10;Error;0.001
373;Error;0.001
136;Error;0.000
664;Error;0.001
517;OK;0.001
587;Error;0.001
65;Error;0.001
448;Error;0.001
770;OK;0.000
350;Error;0.001
416;Error;0.001
171;OK;0.001
106;Error;0.001
755;Error;0.003
805;Error;0.001
631;Error;0.001
606;Error;0.000
33;Error;0.001
630;Error;0.001
790;Error;0.000
477;Error;0.002
553;Error;0.001
842;Error;0.001
492;Error;0.001
652;Error;0.001
658;Error;0.000
270;Error;0.000
57;OK;0.002
519;Error;0.000
642;Error;0.000
190;Error;0.001
803;Error;0.001
330;OK;0.000
79;Error;0.001
482;Error;0.001
27;Error;0.001
436;Error;0.002
191;Error;0.003
42;Error;0.001
752;Error;0.001
701;Error;0.001
797;Error;0.002
780;Error;0.002
488;OK;0.001
583;Error;0.003
592;Error;0.001
656;Error;0.002
534;Error;0.000
6;Error;0.001
624;Error;0.001
229;Error;0.001
144;Error;0.001
23;Error;0.001
769;Error;0.001
686;OK;0.002
351;Error;0.001
925;Error;0.001
473;OK;0.000
887;Error;0.000
615;Error;0.001
222;Error;0.000
730;Error;0.002
370;Error;0.001
17;Error;0.001
501;Error;0.001
711;Error;0.000
454;Error;0.001
783;Error;0.001
557;OK;0.001
891;Error;0.001
135;Error;0.001
513;Error;0.001
763;Error;0.001
637;OK;0.001
559;Error;0.002
706;OK;0.002
390;OK;0.001
275;Error;0.001
600;Error;0.001
418;Error;0.000
314;Error;0.002
188;Error;0.002
214;Error;0.000
